dat,OzoneLamp,PAMLamps1,PAMLamps2,Lamp Wavelength,AutoValve1BitLevel,AutoValve2BitLevel,SeqEventNum,SeqIterationNum,Q1_BitLevel,Q2_BitLevel,Q3_BitLevel,TTL_BitLevel,PlungerPosition,PumpRate,SolenoidValvesDutyCycle,UV,RH,Temp,OHExposure,OHExposureModel,PhotochemicalAge,PhotochemicalAgeModel,SLFC_Set,MFC1_Set,MFC1_Read,MFC2_Set,MFC2_Read,MFC3_Set,MFC3_Read,MFC4_Set,MFC4_Read,MFC5_Set,MFC5_Read,MFC6_Set,MFC6_Read,ExcessFlow_SLPM,SLFC_SLPM,AI3,AI4,AI5,AI6,AI7,PB0,PB1,PB2,PB3,PB4,PB5,PB6
2025-06-12 17:13:48,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.115123,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:13:49,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.9872667,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:13:50,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.9872667,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:13:51,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:13:52,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.9872667,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:13:53,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:13:54,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,481.4233386,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6.002999783,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:13:55,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:13:56,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:13:57,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:13:58,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:13:59,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.9872667,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:00,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:01,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6.002999783,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:02,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:03,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:04,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:05,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:07,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.115123,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:08,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6.002999783,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:09,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:10,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.115123,26.99713135,20.23548584,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:11,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.115123,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:12,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.99713135,20.23548584,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:13,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.115123,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:14,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.115123,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:15,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.6790511,26.99713135,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:16,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.6790511,26.99713135,20.23548584,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:17,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.115123,26.95898438,20.23548584,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:18,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.96661377,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:19,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.115123,26.95898438,20.23548584,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:20,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.115123,26.95898438,20.23548584,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:21,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,26.95898438,20.23548584,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:22,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.5511948,27.01239014,20.23548584,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:23,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,480.115123,26.95898438,20.23548584,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:24,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.6790511,26.96661377,20.23548584,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:25,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.6790511,26.95898438,20.23548584,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:26,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.6790511,26.96661377,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:27,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.6790511,26.96661377,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:28,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.6790511,26.96661377,20.23548584,0,0,0,0,0,0,0,6,6.002999783,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:29,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.6790511,26.96661377,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:30,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.6790511,26.96661377,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:32,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.6790511,26.96661377,20.23548584,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:33,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.96661377,20.23548584,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:34,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.6790511,26.96661377,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:35,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.96661377,20.24621094,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:36,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.96661377,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:37,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.96661377,20.24621094,0,0,0,0,0,0,0,6,5.997000217,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:38,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.96661377,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:39,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.96661377,20.23548584,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:40,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.8069074,26.96661377,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:41,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.96661377,20.24621094,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:42,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.6790511,26.96661377,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:43,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.9284668,20.24621094,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:44,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.8069074,26.96661377,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:45,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.9284668,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:46,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.9284668,20.24621094,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:47,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6.002999783,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:48,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.8069074,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:49,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.8069074,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:50,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.9284668,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:51,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,479.2429792,26.9284668,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:52,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.8069074,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:54,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.8069074,26.9284668,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:55,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:56,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.8069074,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:57,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:58,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:14:59,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:00,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:01,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:02,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:03,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:04,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.8069074,26.9284668,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:05,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,5.997000217,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:06,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:07,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:08,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:09,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:10,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.9284668,20.24621094,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:11,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:12,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.4986918,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:13,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.8069074,26.9284668,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:14,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.89031982,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:15,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:17,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:18,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:19,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.89031982,20.24621094,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:20,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.89031982,20.24621094,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:21,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.4986918,26.89031982,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:22,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:23,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:24,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.0626199,26.89031982,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:25,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:26,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:27,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.89031982,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:28,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,478.3708355,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:29,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.4986918,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6.005000114,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:30,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.4986918,26.89031982,20.24621094,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:31,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.4986918,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:32,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.9347636,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:15:33,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,477.4986918,26.89031982,20.24621094,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
